timestamp,temp_ampent,temp_object,pressure,humidity,gas_res,nh3_raw,co_raw,co2,Tvoc,no2_raw
,30.590,52.810,1006.000,22.884,22818.000,5.000,0.000,4814,6720,3.000
,30.470,53.330,1006.000,20.641,30755.000,16.000,14.000,5661,8565,18.000
,30.450,53.130,1006.000,19.587,27789.000,16.000,11.000,11764,21554,19.000
,30.630,53.650,1006.000,26.899,19405.000,11.000,7.000,5335,7828,14.000
,30.690,53.630,1006.000,21.762,29319.000,5.000,0.000,7826,13174,3.000
,30.610,53.050,1006.000,19.324,21576.000,16.000,32.000,10962,19876,30.000
,30.470,54.790,1006.000,21.893,8802.000,16.000,13.000,5290,7740,13.000
,30.470,54.250,1006.000,20.510,21868.000,2.000,0.000,4633,6344,0.000
,30.450,54.550,1006.000,18.750,25827.000,11.000,4.000,10079,17969,10.000
,30.510,55.110,1006.000,21.068,14831.000,16.000,16.000,6975,11331,25.000
,30.590,54.510,1006.000,20.467,24939.000,31.000,12.000,4843,6800,16.000
,30.410,53.690,1006.000,19.326,30160.000,4.000,0.000,6163,9597,0.000
,30.390,53.490,1006.000,21.974,24705.000,12.000,0.000,6614,10581,6.000
,30.190,55.430,1006.000,20.118,27900.000,16.000,16.000,4886,6879,29.000
,29.970,54.250,1006.000,19.558,27338.000,15.000,12.000,4502,6050,10.000
,29.730,56.150,1006.000,19.453,8387.000,10.000,0.000,4567,6202,0.000
,30.230,58.270,1006.000,30.724,6373.000,32.000,28.000,4886,6879,32.000
,30.490,57.710,1006.000,33.603,6971.000,6.000,7.000,5165,7465,12.000
,30.610,56.970,1006.000,34.174,11596.000,3.000,0.000,4843,6800,0.000
,30.610,57.430,1006.000,26.453,12282.000,17.000,16.000,4472,5985,28.000
,30.830,57.910,1006.000,28.747,16178.000,10.000,5.000,4412,5858,5.000
,31.010,57.770,1006.000,27.578,16948.000,11.000,14.000,4379,5794,10.000
,31.090,58.530,1006.000,27.042,4552.000,14.000,7.000,4379,5794,14.000
,31.390,58.810,1006.000,29.478,12175.000,12.000,11.000,4700,6479,9.000
,32.350,63.610,1006.000,47.666,1755.000,0.000,5.000,4957,7021,2.000
,34.150,63.330,1006.000,55.524,1799.000,11.000,15.000,5077,7275,17.000
,35.030,64.990,1006.000,47.123,1450.000,11.000,7.000,5710,8670,11.000
,36.070,62.630,1006.000,45.902,2482.000,4.000,0.000,5819,8862,0.000
,36.490,62.370,1006.000,40.542,3522.000,10.000,5.000,4769,6630,16.000
,36.490,59.290,1006.000,29.310,4612.000,0.000,0.000,6541,10432,0.000
,36.470,61.950,1006.000,25.382,3420.000,19.000,13.000,8819,15295,21.000
,36.310,59.930,1006.000,28.963,2976.000,6.000,10.000,12448,23027,11.000
,35.910,58.990,1006.000,32.760,1161.000,0.000,14.000,20465,29206,11.000
,35.670,59.450,1006.000,35.387,1899.000,17.000,29.000,12944,24132,17.000
,35.430,58.970,1006.000,30.953,1174.000,10.000,1.000,13793,25884,9.000
,35.730,60.650,1006.000,55.040,1801.000,12.000,7.000,17154,29206,10.000
,35.470,58.130,1006.000,36.421,1154.000,7.000,3.000,10231,18304,3.000
,35.230,57.430,1006.000,30.331,3652.000,10.000,16.000,15489,29206,16.000
,34.730,56.070,1006.000,24.211,2619.000,15.000,16.000,6223,9731,18.000
,34.190,58.450,1006.000,22.631,2332.000,7.000,10.000,19834,29206,13.000
,34.310,58.430,1006.000,30.077,4214.000,9.000,10.000,7654,12794,11.000
,34.330,57.250,1006.000,26.924,5404.000,7.000,0.000,5160,7455,0.000
,34.230,57.370,1006.000,21.640,5518.000,16.000,16.000,5819,8862,16.000
,34.230,57.730,1006.000,21.616,8197.000,11.000,22.000,4920,6950,16.000
,28.530,30.150,1005.000,17.343,188301.000,166.000,161.000,455,8,172.000
,28.530,30.250,1005.000,17.454,188839.000,129.000,93.000,455,8,27.000
,28.550,29.890,1005.000,17.461,189489.000,108.000,125.000,748,53,179.000
,28.470,27.230,1005.000,17.523,190143.000,55.000,60.000,570,25,68.000
,28.290,27.470,1005.000,17.737,187023.000,10.000,10.000,400,0,0.000
,28.290,27.430,1005.000,17.896,183944.000,13.000,0.000,1578,227,0.000
,28.310,27.630,1005.000,17.942,177160.000,26.000,11.000,3785,4527,0.000
,28.370,28.110,1005.000,17.931,151191.000,32.000,32.000,2405,1583,16.000
,28.330,27.690,1005.000,17.529,140104.000,119.000,139.000,1537,197,381.000
,28.290,27.350,1005.000,17.579,137920.000,77.000,92.000,420,3,193.000
,28.290,27.430,1005.000,17.119,148914.000,32.000,33.000,1687,326,48.000
,28.210,27.370,1005.000,16.920,156395.000,1.000,0.000,806,61,1.000
,28.230,28.950,1005.000,16.910,162596.000,0.000,0.000,1588,235,0.000
,28.330,28.790,1005.000,16.887,167622.000,10.000,43.000,1546,204,81.000
,28.370,28.910,1005.000,16.976,170512.000,0.000,0.000,1774,421,0.000
,28.350,28.830,1005.000,17.129,174584.000,0.000,0.000,1834,494,0.000
,28.330,28.790,1005.000,17.457,178856.000,48.000,75.000,1707,346,218.000
,28.330,28.830,1005.000,17.732,179046.000,0.000,18.000,1733,370,68.000
,28.330,28.750,1005.000,17.899,182348.000,6.000,9.000,1588,235,53.000
,28.290,28.830,1005.000,18.117,185978.000,0.000,0.000,1720,357,9.000
,28.290,28.330,1005.000,18.304,185553.000,0.000,0.000,1862,532,0.000
,28.230,28.530,1005.000,18.354,174766.000,0.000,0.000,1908,596,0.000
,28.170,28.850,1005.000,18.747,183743.000,37.000,53.000,1810,461,155.000
,28.210,28.950,1005.000,18.707,181756.000,11.000,19.000,1762,405,60.000
,28.150,28.250,1005.000,18.658,185568.000,0.000,0.000,1746,386,0.000
,28.150,28.570,1005.000,18.722,185978.000,0.000,0.000,1787,435,0.000
,28.130,28.650,1005.000,18.731,185866.000,0.000,0.000,1900,586,0.000
,28.150,28.470,1005.000,18.682,184752.000,0.000,0.000,1751,391,0.000
,28.150,28.590,1005.000,18.672,185568.000,0.000,0.000,1728,365,0.000
,28.230,29.030,1005.000,18.748,187660.000,0.000,0.000,1581,229,0.000
,28.110,28.570,1005.000,18.723,186706.000,33.000,39.000,2480,1733,0.000
,28.170,28.170,1005.000,18.601,192580.000,0.000,0.000,2574,1940,0.000
,28.110,28.250,1005.000,18.415,195657.000,0.000,0.000,2480,1733,0.000
,28.110,28.450,1005.000,18.408,194735.000,0.000,0.000,2450,1673,304.000
,28.130,27.990,1005.000,18.473,197883.000,80.000,54.000,2450,1673,987.000
,28.110,28.130,1005.000,18.468,196122.000,193.000,80.000,2450,1673,1209.000
,28.170,28.050,1005.000,18.395,194392.000,84.000,39.000,2450,1673,817.000
,28.210,28.170,1005.000,18.324,191243.000,73.000,26.000,2461,1688,421.000
,28.230,27.750,1005.000,18.219,188301.000,48.000,6.000,2528,1845,224.000
,28.310,28.250,1005.000,18.101,180585.000,83.000,57.000,2628,2061,212.000
,28.310,28.190,1005.000,17.947,171032.000,41.000,21.000,2708,2241,149.000
,28.290,28.310,1005.000,17.836,167122.000,176.000,87.000,2618,2039,326.000
,28.350,28.850,1005.000,17.866,173146.000,21.000,7.000,12697,23571,46.000
,28.470,29.750,1005.000,18.588,124537.000,0.000,0.000,8400,14397,0.000
,28.570,29.890,1005.000,18.962,103652.000,0.000,0.000,9868,17526,0.000
,28.570,29.790,1005.000,18.490,96016.000,0.000,0.000,4610,6287,0.000
,28.590,29.790,1005.000,18.262,94215.000,0.000,0.000,3048,2952,0.000
,28.650,29.370,1005.000,17.743,98780.000,0.000,0.000,2652,2105,0.000
,28.610,29.310,1005.000,17.482,107222.000,0.000,0.000,2500,1784,0.000
,28.610,29.590,1005.000,17.572,113521.000,70.000,80.000,14144,26678,92.000
,28.850,34.230,1005.000,19.659,83874.000,0.000,0.000,7227,11882,0.000
,29.250,29.250,1005.000,21.454,80810.000,0.000,0.000,3551,4033,0.000
,29.330,28.570,1005.000,20.388,89691.000,0.000,0.000,2784,2399,0.000
,29.450,28.010,1005.000,20.027,95743.000,0.000,0.000,2528,1845,0.000
,29.550,29.790,1005.000,19.180,104490.000,0.000,0.000,2486,1753,0.000
,29.650,29.910,1005.000,19.432,112458.000,0.000,0.000,2428,1633,0.000
,29.630,28.070,1005.000,19.400,120779.000,0.000,0.000,2174,1084,0.000
,29.590,28.110,1005.000,19.166,129726.000,0.000,0.000,1999,746,0.000
,29.450,28.390,1005.000,19.164,140926.000,0.000,0.000,1785,434,0.000
,29.330,27.730,1005.000,19.216,152287.000,0.000,0.000,1678,318,0.000
,29.210,27.690,1005.000,19.244,161039.000,0.000,0.000,1752,392,0.000
,29.130,27.490,1005.000,19.336,166790.000,0.000,0.000,1809,460,0.000
,29.130,27.750,1005.000,19.450,171206.000,0.000,0.000,1834,494,0.000
,29.010,27.630,1005.000,19.513,175312.000,0.000,0.000,2212,1165,0.000
,28.950,28.190,1005.000,19.649,178476.000,0.000,39.000,1009,92,0.000
,28.770,28.310,1005.000,19.850,184145.000,0.000,0.000,2174,1084,0.000
,28.550,28.050,1005.000,19.720,188087.000,0.000,0.000,2146,1022,0.000
,28.370,28.790,1005.000,19.929,192020.000,0.000,0.000,2138,1005,0.000
,28.270,28.790,1005.000,20.214,195310.000,0.000,0.000,5260,7685,0.000
,28.270,30.230,1005.000,21.304,170512.000,0.000,0.000,5979,9221,0.000
,28.290,29.050,1005.000,23.184,157715.000,0.000,0.000,4152,5299,0.000
,28.390,31.570,1005.000,23.387,137021.000,0.000,0.000,6982,11360,0.000
,28.690,29.830,1005.000,35.116,95499.000,11.000,47.000,3395,3707,28.000
,28.610,29.310,1005.000,27.974,106139.000,0.000,0.000,3021,2891,0.000
,28.590,30.530,1005.000,24.125,113983.000,0.000,0.000,3288,3473,0.000
,28.570,28.530,1005.000,22.419,121829.000,0.000,0.000,2906,2649,0.000
,28.570,29.310,1005.000,21.478,132905.000,14.000,0.000,2934,2703,102.000
,28.530,29.290,1005.000,21.086,139638.000,16.000,60.000,2518,1819,118.000
,28.450,29.050,1005.000,20.711,148651.000,80.000,155.000,2220,1188,247.000
,28.350,27.930,1005.000,20.431,155096.000,0.000,0.000,2226,1201,3.000
,28.250,28.850,1005.000,20.220,158758.000,0.000,0.000,4379,5794,0.000
,28.350,31.610,1005.000,22.401,127463.000,9.000,12.000,7311,12062,12.000
,28.470,31.350,1005.000,24.730,117241.000,0.000,0.000,12944,24132,0.000
,28.590,36.210,1005.000,30.923,85062.000,0.000,0.000,11959,22007,0.000
,28.870,36.710,1005.000,38.906,66230.000,0.000,0.000,11086,20172,0.000
,29.030,36.610,1005.000,41.440,56674.000,0.000,0.000,10900,19786,0.000
,29.450,36.150,1005.000,44.206,49009.000,0.000,0.000,10713,19330,0.000
,29.650,36.290,1005.000,43.806,45386.000,0.000,0.000,10362,18559,0.000
,29.830,36.570,1005.000,41.606,44287.000,0.000,0.000,10900,19786,0.000
,29.830,33.030,1005.000,40.457,41905.000,0.000,0.000,11959,22007,0.000
,29.930,34.010,1005.000,43.211,39174.000,0.000,0.000,9715,17223,0.000
,30.110,33.770,1005.000,42.227,38248.000,0.000,0.000,10362,18559,0.000
,30.010,33.050,1005.000,40.441,38848.000,0.000,0.000,10041,17906,0.000
,29.670,32.110,1005.000,34.733,43019.000,0.000,0.000,8400,14397,0.000
,29.210,31.470,1005.000,30.376,47946.000,0.000,0.000,8651,14890,0.000
,28.930,32.750,1005.000,31.615,45931.000,0.000,0.000,10900,19786,0.000
,28.990,33.390,1005.000,38.156,39468.000,0.000,0.000,7662,12854,0.000
,29.090,33.130,1005.000,41.805,37465.000,0.000,0.000,8887,15443,0.000
,29.310,33.850,1005.000,44.094,34178.000,0.000,0.000,11086,20172,0.000
,29.570,35.270,1005.000,44.317,29966.000,0.000,0.000,10522,18936,0.000
,29.430,32.770,1005.000,38.644,31468.000,0.000,0.000,13500,25321,0.000
,29.670,34.590,1005.000,43.851,27570.000,0.000,0.000,13820,25969,0.000
,29.870,34.290,1005.000,43.680,25859.000,0.000,0.000,13500,25321,0.000
,30.110,33.410,1005.000,41.661,25576.000,0.000,0.000,13228,24727,0.000
,30.010,32.210,1005.000,38.614,27284.000,0.000,0.000,14455,27328,0.000
,29.950,33.930,1005.000,38.255,24647.000,0.000,0.000,13228,24727,0.000
,29.710,33.410,1005.000,37.835,24969.000,0.000,0.000,13228,24727,0.000
,29.570,32.530,1005.000,39.283,23376.000,0.000,0.000,12944,24132,0.000
,29.510,32.890,1005.000,40.539,22215.000,0.000,0.000,13500,25321,0.000
,29.430,32.830,1005.000,40.575,21687.000,0.000,0.000,12944,24132,0.000
,29.410,33.490,1005.000,39.959,20149.000,0.000,0.000,11741,21505,0.000
,29.350,31.290,1005.000,37.355,27771.000,0.000,0.000,428,4,0.000
,29.090,31.850,1005.000,33.820,25811.000,0.000,0.000,1125,110,0.000
,29.030,32.970,1005.000,35.490,17660.000,0.000,0.000,1660,299,0.000
,29.430,33.110,1005.000,43.464,15872.000,0.000,0.000,1458,161,0.000
,29.330,32.390,1005.000,39.210,16228.000,0.000,0.000,1310,138,0.000
,29.110,32.110,1005.000,34.882,14655.000,0.000,0.000,1735,372,0.000
,29.150,31.250,1005.000,38.596,16457.000,0.000,0.000,1673,312,0.000
,29.030,31.810,1005.000,37.255,17513.000,0.000,0.000,1739,379,0.000
,28.930,31.770,1005.000,36.110,19640.000,0.000,0.000,1528,191,0.000
,28.770,31.770,1005.000,33.165,15659.000,0.000,0.000,1712,351,0.000
,28.590,31.270,1005.000,32.197,17586.000,0.000,0.000,1875,548,0.000
,28.510,31.150,1005.000,31.411,16948.000,0.000,0.000,2004,756,0.000
,28.650,31.390,1005.000,35.765,15441.000,0.000,0.000,1774,421,0.000
,28.610,32.090,1005.000,33.626,13445.000,0.000,0.000,1900,586,0.000
,28.770,32.970,1005.000,37.155,10931.000,0.000,0.000,2116,957,0.000
,28.910,32.170,1005.000,39.127,9504.000,0.000,0.000,2068,857,0.000
,29.170,33.390,1005.000,41.280,8607.000,0.000,0.000,2305,1371,0.000
,29.470,33.130,1005.000,43.441,8216.000,0.000,0.000,2020,784,0.000
,29.790,35.050,1006.000,42.960,7425.000,0.000,0.000,1975,703,0.000
,30.110,33.570,1006.000,42.152,7537.000,0.000,0.000,682,42,0.000
,29.890,31.070,1006.000,36.224,12050.000,0.000,0.000,1698,336,0.000
,29.670,31.770,1006.000,36.617,9411.000,0.000,0.000,1557,212,0.000
,29.630,33.290,1006.000,39.144,8475.000,0.000,0.000,1458,161,0.000
,29.550,31.830,1006.000,38.370,8983.000,0.000,0.000,1728,365,0.000
,29.470,33.210,1006.000,39.890,6952.000,0.000,0.000,1081,103,0.000
,29.430,31.250,1006.000,38.481,10168.000,0.000,0.000,977,87,0.000
,29.190,30.930,1005.000,34.643,14076.000,60.000,51.000,400,0,55.000
,28.890,30.390,1005.000,27.381,19901.000,38.000,38.000,400,0,37.000
,28.670,30.170,1005.000,23.817,25923.000,48.000,48.000,400,0,63.000
,28.390,29.930,1005.000,22.506,31610.000,35.000,35.000,400,0,35.000
,28.250,29.910,1005.000,21.967,36809.000,32.000,34.000,4180,5368,34.000
,28.150,28.750,1005.000,22.472,26067.000,113.000,113.000,8593,14783,115.000
,28.050,30.630,1005.000,23.984,29360.000,0.000,0.000,10070,17948,0.000
,28.030,30.910,1005.000,27.406,23221.000,0.000,0.000,7602,12669,0.000
,28.010,30.390,1005.000,28.602,27373.000,0.000,0.000,9868,17505,0.000
,27.950,30.810,1005.000,28.568,13602.000,0.000,0.000,11291,20590,0.000
,28.150,30.990,1005.000,34.290,18386.000,0.000,0.000,11027,20060,0.000
,28.130,30.730,1005.000,31.570,19882.000,0.000,0.000,12520,23183,0.000
,28.110,30.150,1005.000,30.482,18467.000,0.000,0.000,8593,14783,0.000
,28.130,30.390,1005.000,33.352,11444.000,0.000,0.000,10070,17948,0.000
,28.250,30.650,1005.000,37.573,11224.000,0.000,0.000,9092,15850,0.000
,28.310,30.250,1005.000,37.104,8892.000,0.000,0.000,10070,17948,0.000
,28.390,30.850,1005.000,37.844,6938.000,0.000,0.000,8922,15478,0.000
,28.390,29.510,1005.000,34.003,12584.000,54.000,51.000,10775,19443,53.000
,28.370,30.030,1005.000,32.800,9269.000,0.000,0.000,7845,13223,0.000
,28.290,29.230,1005.000,32.090,14573.000,10.000,7.000,11291,20590,7.000
,28.250,29.830,1005.000,29.255,11507.000,0.000,0.000,7481,12421,0.000
,28.090,29.310,1005.000,28.004,16178.000,0.000,0.000,12209,22531,0.000
,28.090,29.490,1005.000,29.106,15695.000,0.000,0.000,10302,18431,0.000
,28.030,29.510,1005.000,29.437,13419.000,48.000,48.000,5580,8373,48.000
,27.930,28.890,1005.000,27.259,17527.000,31.000,30.000,10302,18431,26.000
,27.890,30.450,1005.000,29.554,8027.000,27.000,27.000,9092,15850,31.000
,28.030,29.290,1005.000,35.845,11947.000,48.000,45.000,10070,17948,49.000
,28.170,29.970,1005.000,37.452,9716.000,0.000,0.000,11291,20590,0.000
,28.430,30.850,1005.000,42.267,6185.000,0.000,0.000,10070,17948,0.000
,28.570,29.550,1005.000,40.994,9228.000,0.000,0.000,7602,12669,0.000
,28.530,28.990,1005.000,34.358,12304.000,0.000,0.000,10302,18431,0.000
,28.290,29.050,1005.000,28.403,11260.000,0.000,0.000,14063,26445,0.000
,28.290,29.770,1005.000,31.219,7215.000,0.000,0.000,9868,17505,0.000
,28.550,31.050,1005.000,38.942,6759.000,0.000,0.000,6929,11245,0.000
,28.650,30.330,1005.000,35.299,7176.000,43.000,38.000,10302,18431,41.000
,28.690,30.330,1005.000,34.341,7906.000,0.000,0.000,6360,10016,0.000
,28.690,30.170,1005.000,31.677,7865.000,0.000,0.000,8743,15132,0.000
,28.670,30.650,1005.000,32.272,6504.000,0.000,0.000,6181,9653,0.000
,28.510,29.790,1005.000,29.079,12561.000,0.000,0.000,3650,4234,0.000
,28.490,29.290,1005.000,27.116,13069.000,0.000,0.000,1968,692,0.000
,28.350,31.130,1005.000,26.894,18915.000,0.000,0.000,2402,1577,0.000
,28.130,31.130,1005.000,24.529,23730.000,0.000,0.000,2755,2342,0.000
,27.990,31.490,1005.000,23.751,17254.000,0.000,0.000,4545,6144,0.000
,27.910,31.130,1005.000,24.227,24705.000,0.000,0.000,5644,8513,0.000
,27.830,31.270,1005.000,23.861,29421.000,0.000,0.000,3560,4048,0.000
,27.690,31.250,1005.000,23.459,32314.000,0.000,0.000,5513,8248,0.000
,27.610,31.350,1005.000,23.091,35296.000,0.000,0.000,4371,5785,0.000
,27.530,31.390,1005.000,23.786,35474.000,0.000,0.000,4104,5198,0.000
,27.530,27.910,1005.000,23.904,32043.000,0.000,0.000,3011,2872,0.000
,27.530,27.990,1005.000,23.839,34429.000,0.000,0.000,2546,1876,0.000
,27.630,27.950,1005.000,23.475,38813.000,0.000,0.000,1462,161,0.000
,27.630,27.930,1005.000,22.729,43107.000,0.000,0.000,1749,390,0.000
,27.670,27.990,1005.000,22.427,45191.000,0.000,0.000,1902,588,0.000
,27.650,29.890,1005.000,22.375,42844.000,0.000,0.000,5386,7938,0.000
,27.710,30.930,1005.000,32.223,19567.000,0.000,0.000,3483,3876,0.000
,27.830,31.410,1005.000,37.724,22867.000,0.000,0.000,2128,981,0.000
,27.710,31.010,1005.000,28.384,30621.000,0.000,0.000,2480,1733,0.000
,27.590,31.070,1005.000,24.931,35837.000,0.000,0.000,2589,1967,0.000
,27.510,31.110,1005.000,23.508,35385.000,0.000,0.000,3707,4352,0.000
,27.470,31.130,1005.000,23.799,36458.000,0.000,0.000,671,41,0.000
,27.390,27.170,1005.000,22.933,44806.000,0.000,0.000,400,0,0.000
,27.310,27.170,1005.000,22.429,51094.000,0.000,0.000,400,0,0.000
,27.310,27.170,1005.000,22.230,55958.000,0.000,0.000,637,36,0.000
,27.250,27.210,1005.000,22.100,59820.000,0.000,0.000,575,26,0.000
,27.230,27.110,1005.000,22.002,62815.000,0.000,0.000,870,71,0.000
,27.250,31.110,1005.000,21.792,65051.000,0.000,0.000,9502,16756,0.000
,27.270,31.210,1005.000,22.224,47865.000,0.000,0.000,17590,29206,0.000
,27.250,29.290,1005.000,22.250,53843.000,0.000,0.000,8962,15588,0.000
,27.310,30.330,1005.000,22.229,57176.000,0.000,0.000,18256,29206,0.000
,27.250,31.210,1005.000,21.781,56560.000,0.000,0.000,16416,29206,0.000
,27.370,32.110,1005.000,24.346,27900.000,0.000,0.000,17590,29206,0.000
,27.450,31.670,1005.000,27.589,24069.000,0.000,0.000,18256,29206,0.000
,27.570,31.610,1005.000,29.265,22005.000,0.000,0.000,15310,29156,0.000
,27.790,31.430,1005.000,27.738,18915.000,0.000,0.000,14836,28099,0.000
,27.830,31.830,1005.000,29.966,16329.000,0.000,0.000,15310,29156,0.000
,27.870,31.570,1005.000,29.870,15272.000,0.000,0.000,16964,29206,0.000
,27.890,31.530,1005.000,28.917,17353.000,0.000,0.000,19796,29206,0.000
,27.870,31.330,1005.000,28.290,19245.000,0.000,0.000,20645,29206,0.000
,27.790,31.350,1005.000,27.353,21466.000,0.000,0.000,17590,29206,0.000
,27.750,31.770,1005.000,28.513,13326.000,0.000,0.000,16416,29206,0.000
,27.890,32.090,1005.000,31.517,12464.000,0.000,0.000,16964,29206,0.000
,28.130,33.390,1006.000,31.808,11545.000,0.000,0.000,16964,29206,0.000
,28.470,32.590,1006.000,31.487,10908.000,0.000,0.000,16964,29206,0.000
,28.510,32.470,1006.000,31.072,11766.000,0.000,0.000,17590,29206,0.000
,28.590,32.750,1006.000,32.296,10158.000,0.000,0.000,16416,29206,0.000
,28.810,33.350,1006.000,31.910,11260.000,0.000,0.000,19005,29206,0.000
,28.730,31.970,1006.000,29.336,13593.000,0.000,0.000,18256,29206,0.000
,28.550,32.130,1006.000,28.190,16030.000,0.000,0.000,16964,29206,0.000
,28.350,31.970,1006.000,26.751,19788.000,0.000,0.000,16416,29206,0.000
,28.210,32.110,1005.000,25.408,16732.000,0.000,0.000,17590,29206,0.000
,28.230,32.830,1005.000,28.940,12133.000,0.000,0.000,15310,29156,0.000
,28.350,32.890,1005.000,31.179,11260.000,0.000,0.000,15310,29156,0.000
,28.430,32.550,1006.000,31.474,11070.000,0.000,0.000,16416,29206,0.000
,28.490,32.770,1006.000,31.483,11469.000,0.000,0.000,19796,29206,0.000
,28.550,32.670,1005.000,34.973,9574.000,0.000,0.000,16416,29206,0.000
,28.690,32.850,1005.000,36.872,8222.000,0.000,0.000,16416,29206,0.000
,28.710,32.910,1005.000,35.084,8968.000,0.000,0.000,15310,29156,0.000
,28.710,33.110,1005.000,36.215,6929.000,0.000,0.000,15829,29206,0.000
,29.350,36.330,1005.000,35.028,6627.000,0.000,0.000,13565,25433,0.000
,29.570,32.670,1006.000,31.971,8475.000,0.000,0.000,15310,29156,0.000
,29.550,32.910,1006.000,30.887,8268.000,0.000,0.000,16964,29206,0.000
,29.450,32.850,1006.000,32.550,8722.000,0.000,0.000,16964,29206,0.000
,29.350,32.810,1006.000,32.804,8765.000,0.000,0.000,15829,29206,0.000
,29.310,33.130,1006.000,32.604,6897.000,0.000,0.000,16964,29206,0.000
,29.230,33.030,1006.000,35.074,6656.000,0.000,0.000,15829,29206,0.000
,29.210,33.390,1006.000,37.964,6323.000,0.000,0.000,16416,29206,0.000
,29.230,32.970,1006.000,35.255,7027.000,0.000,0.000,16964,29206,0.000
,29.130,32.810,1006.000,32.297,9671.000,0.000,0.000,16416,29206,0.000
,28.910,32.530,1006.000,28.538,9770.000,0.000,0.000,16416,29206,0.000
,28.750,33.050,1006.000,28.415,9014.000,0.000,0.000,15829,29206,0.000
,28.710,32.890,1006.000,30.735,8877.000,0.000,0.000,15829,29206,0.000
,28.650,33.110,1006.000,31.276,7906.000,0.000,0.000,17590,29206,0.000
,28.670,32.990,1006.000,31.669,9761.000,0.000,0.000,27937,29206,0.000
